particle,length
1188,0.0145591
1189,0.203847
1190,0.0152054
1191,0.216804
1192,0.0578442
1193,0.191879
1194,0.024907
1195,0.0145563
1196,0.074144
1197,0.0583016
1198,0.0149064
1199,0.0256401
1200,0.0559811
1201,0.0146373
1202,0.0256557
1203,0.0242319
1204,0.0683731
1205,0.0680071
1206,0.178852
1207,0.014635
1208,0.0184665
1209,0.0146463
1210,0.017889
1211,0.025824
1212,0.0973562
1213,0.0575755
1214,0.0744646
1215,0.0148958
1216,0.018445
1217,0.0680145
1218,0.096104
1219,0.0248979
1220,0.10594
1221,0.0248927
1222,0.0943849
1223,0.356752
1224,0.475756
1225,0.12229
1226,0.0153961
1227,0.0569875
1228,0.157316
1229,0.0159936
1230,0.114069
1231,0.115992
1232,0.0271278
1233,0.0182513
1234,0.067588
1235,0.0145351
1236,0.0144751
1237,0.0668551
1238,0.0175245
1239,0.0677215
1240,0.0278784
1241,0.02503
1242,0.0684115
1243,0.0144795
1244,0.0146417
1245,0.0251535
1246,0.0551889
1247,0.0248512
1248,0.0145363
1249,0.0975891
1250,0.177656
1251,0.015822
1252,0.0266116
1253,0.115981
1254,0.343783
1255,0.0145781
1256,0.0145122
1257,0.06629
1258,0.0760151
1259,0.0258363
1260,0.0282824
1261,0.0762224
1262,0.0158338
1263,0.0679546
1264,0.0152511
1265,0.0978814
1266,0.0966643
1267,0.0174017
1268,0.0244756
1269,0.0145924
1270,0.0144856
1271,0.0575701
1272,0.0177188
1273,0.014846
1274,0.0159829
1275,0.0705414
1276,0.0246315
1277,0.311558
1278,0.0157957
1279,0.0145408
1280,0.317693
1281,0.015712
1282,0.0636115
1283,0.0258202
1284,0.10646
1285,0.0167265
1286,0.0251258
1287,0.0582473
1288,0.0689719
1289,0.0180291
1290,0.0218448
1291,0.0755864
1292,0.0286936
1293,0.0699811
1294,0.123205
1295,0.015194
1296,0.107154
1297,0.0734875
1298,0.072914
1299,0.146107
1300,0.018856
1301,0.160001
1302,0.0631293
1303,0.180521
1304,0.0150708
1305,0.0149337
1306,0.0575227
1307,0.0898574
1308,0.0255032
1309,0.0697431
1310,0.0275299
1311,0.179232
1312,0.0145257
1313,0.0144951
1314,0.0689443
1315,0.0641993
1316,0.111968
1317,0.0151546
1318,0.0256419
1319,0.0172992
1320,0.0252189
1321,0.10107
1322,0.0151066
1323,0.0156392
1324,0.10223
1325,0.025119
1326,0.0944458
1327,0.269484
1328,0.0201725
1329,0.025449
1330,0.0181927
1331,0.219904
1332,0.173657
1333,0.13498
1334,0.0244676
1335,0.0149917
1336,0.0953846
1337,0.222672
1338,0.0144688
1339,0.0253997
1340,0.0268162
1341,0.0252134
1342,0.014692
1343,0.0558207
1344,0.0259936
1345,0.0567495
1346,0.0147217
1347,0.0176145
1348,0.0162672
