particle,length
1497,0.0149634
1498,0.0221893
1499,0.134486
1500,0.077497
1501,0.0939807
1502,0.0558879
1503,0.0145283
1504,0.0145023
1505,0.22501
1506,0.130436
1507,0.0717456
1508,0.0556462
1509,0.0248237
1510,0.0661923
1511,0.148602
1512,0.026223
1513,0.0284561
1514,0.0271899
1515,0.0148379
1516,0.084337
1517,0.0145199
1518,0.015621
1519,0.0177411
1520,0.0144656
1521,0.0640777
1522,0.0150536
1523,0.0580061
1524,0.105582
1525,0.0634853
1526,0.0260442
1527,0.0241733
1528,0.0147308
1529,0.201752
1530,0.0154662
1531,0.0145962
1532,0.0162218
1533,0.0170208
1534,0.0147262
1535,0.0177196
1536,0.0152911
1537,0.165096
1538,0.0156092
1539,0.0644683
1540,0.0178321
1541,0.0153882
1542,0.0249549
1543,0.0721173
1544,0.0148141
1545,0.0954598
1546,0.0148887
1547,0.129819
1548,0.0150162
1549,0.0578881
1550,0.0145197
1551,0.0662989
1552,0.159785
1553,0.0249517
1554,0.0242836
1555,0.0659179
1556,0.0148239
1557,0.0703406
1558,0.0150221
1559,0.0146381
1560,0.0273305
1561,0.0144907
1562,0.180492
1563,0.0158859
1564,0.0144984
1565,0.0169077
1566,0.0255401
1567,0.0263768
1568,0.0627639
1569,0.142844
1570,0.015308
1571,0.018602
1572,0.0963843
1573,0.0757664
1574,0.0670846
1575,0.0701092
1576,0.0146504
1577,0.0560888
1578,0.0158795
1579,0.175179
1580,0.0576942
1581,0.0261948
1582,0.121933
1583,0.0156443
1584,0.0189391
1585,0.110567
1586,0.0250397
1587,0.024392
1588,0.0966722
1589,0.0796702
1590,0.0801137
1591,0.180071
1592,0.015417
1593,0.0153225
1594,0.0174606
1595,0.114574
1596,0.0572414
1597,0.0148168
1598,0.0146589
1599,0.0664407
1600,0.0250496
1601,0.0144933
1602,0.134815
1603,0.0151393
1604,0.0641086
1605,0.0707518
1606,0.0177697
1607,0.0179796
1608,0.237032
1609,0.014778
1610,0.263476
1611,0.0261589
1612,0.0246573
1613,0.0149059
1614,0.0968463
1615,0.0254814
1616,0.0150006
1617,0.0183897
1618,0.0145912
1619,0.0266808
1620,0.0250046
1621,0.110559
1622,0.0149815
1623,0.0634575
1624,0.0578828
1625,0.0152594
1626,0.23574
1627,0.185878
1628,0.204603
1629,0.100044
1630,0.0671503
1631,0.0719782
1632,0.104114
1633,0.0574928
1634,0.0183867
1635,0.0253188
1636,0.024626
1637,0.0157665
1638,0.205859
1639,0.0168356
1640,0.0179723
1641,0.0149587
1642,0.0203946
1643,0.0552203
1644,0.0254873
1645,0.0244223
1646,0.0157221
1647,0.148304
1648,0.0153835
1649,0.0574569
1650,0.182495
1651,0.0578517
1652,0.0146334
1653,0.0573908
1654,0.0633933
1655,0.0249439
1656,0.10281
1657,0.0242053
1658,0.0145241
1659,0.0281208
1660,0.0981515
1661,0.0145096
1662,0.0250867
1663,0.0158023
1664,0.0158855
1665,0.0179085
1666,0.0153598
1667,0.262629
1668,0.0944881
1669,0.0147976
1670,0.0149646
1671,0.0146362
1672,0.0245176
1673,0.0300299
1674,0.0801577
1675,0.0153432
1676,0.0149659
1677,0.0148597
1678,0.106575
1679,0.171014
1680,0.0160794
1681,0.0263277
1682,0.0251393
1683,0.0242393
1684,0.0550102
1685,0.015794
1686,0.101755
1687,0.0151303
1688,0.0187701
1689,0.143096
1690,0.0746016
1691,0.0178393
1692,0.0174961
1693,0.167788
1694,0.0145675
1695,0.0154398
1696,0.0180422
1697,0.120218
1698,0.0250945
1699,0.0244396
1700,0.0783822
1701,0.0576136
1702,0.0772134
1703,0.0579222
1704,0.0152426
1705,0.066049
1706,0.0147174
1707,0.0698516
1708,0.229499
1709,0.0146681
1710,0.0160281
