particle,length
1509,0.0145358
1510,0.0842402
1511,0.0683097
1512,0.0566938
1513,0.125832
1514,0.0273534
1515,0.0618636
1516,0.0150096
1517,0.0222021
1518,0.109709
1519,0.0156018
1520,0.117858
1521,0.0163005
1522,0.136349
1523,0.027698
1524,0.0671634
1525,0.0145183
1526,0.0269714
1527,0.125181
1528,0.0150662
1529,0.0788913
1530,0.388783
1531,0.0287283
1532,0.0148186
1533,0.0614839
1534,0.115877
1535,0.0148626
1536,0.0149829
1537,0.0719726
1538,0.175178
1539,0.017763
1540,0.0680908
1541,0.0156086
1542,0.0788028
1543,0.0619639
1544,0.097536
1545,0.0712177
1546,0.0249728
1547,0.111214
1548,0.110545
1549,0.0244251
1550,0.0157124
1551,0.024855
1552,0.0158005
1553,0.0649315
1554,0.0765167
1555,0.0260173
1556,0.0145043
1557,0.0680224
1558,0.0163586
1559,0.0145902
1560,0.025365
1561,0.108623
1562,0.066194
1563,0.0638157
1564,0.0939391
1565,0.0148433
1566,0.0171079
1567,0.0147164
1568,0.0247445
1569,0.0798071
1570,0.0145137
1571,0.0163799
1572,0.0150186
1573,0.062893
1574,0.0240303
1575,0.0246252
1576,0.0150413
1577,0.0158571
1578,0.0560566
1579,0.267012
1580,0.018862
1581,0.0695227
1582,0.014672
1583,0.0253468
1584,0.025453
1585,0.105848
1586,0.014968
1587,0.0583849
1588,0.16932
1589,0.0178236
1590,0.0162151
1591,0.0153795
1592,0.0266212
1593,0.0695294
1594,0.0678926
1595,0.0567808
1596,0.0147841
1597,0.024775
1598,0.0152789
1599,0.0151046
1600,0.0166999
1601,0.0584519
1602,0.075597
1603,0.0262807
1604,0.0144918
1605,0.0153678
1606,0.0597699
1607,0.103727
1608,0.0276747
1609,0.542247
1610,0.0147037
1611,0.626518
1612,0.027207
1613,0.0249509
1614,0.0210336
1615,0.0144983
1616,0.107849
1617,0.0166031
1618,0.0145303
1619,0.0154087
1620,0.026768
1621,0.0150591
1622,0.0633991
1623,0.0641651
1624,0.0189416
1625,0.0742741
1626,0.0150119
1627,0.0146666
1628,0.015236
1629,0.0804548
1630,0.0247021
1631,0.0151328
1632,0.014885
1633,0.015028
1634,0.0735398
1635,0.149004
1636,0.015149
1637,0.109005
1638,0.0666109
1639,0.0152083
1640,0.0148854
1641,0.014818
1642,0.0146129
1643,0.0245436
1644,0.0150103
1645,0.01489
1646,0.0993218
1647,0.068145
1648,0.0161917
1649,0.0250971
1650,0.0275591
1651,0.0172531
1652,0.0699227
1653,0.0674873
1654,0.0145631
1655,0.0622355
1656,0.107271
1657,0.0151723
1658,0.0145943
1659,0.0744333
1660,0.187541
1661,0.0584679
1662,0.0158039
1663,0.0146426
1664,0.142274
1665,0.0148385
1666,0.0182822
1667,0.014485
1668,0.06167
1669,0.0689143
1670,0.0247473
1671,0.0254597
1672,0.0162698
1673,0.0147237
1674,0.01724
1675,0.0636978
1676,0.0149364
1677,0.143891
1678,0.0187565
1679,0.139076
1680,0.0288048
1681,0.0248825
1682,0.0644505
1683,0.0686152
1684,0.106044
1685,0.0328628
1686,0.0145036
1687,0.0148556
1688,0.0255189
1689,0.0179021
1690,0.0145313
1691,0.0247925
1692,0.180857
1693,0.0159223
1694,0.0151544
1695,0.599382
1696,0.420338
1697,0.015685
1698,0.139563
1699,0.0253897
1700,0.0334782
1701,0.0172757
1702,0.0151185
1703,0.0215449
1704,0.0248444
1705,0.0175021
1706,0.0145676
1707,0.0168262
1708,0.0145563
1709,0.0267882
1710,0.0284722
1711,0.0683264
1712,0.0286864
